CustomerID,Recency,Frequency,MonetaryValue,Cluster
14871.0,3,93,501.28,1
14873.0,210,20,346.93,2
14875.0,9,36,605.3000000000001,1
14878.0,13,113,1015.79,1
14880.0,77,36,525.09,1
14881.0,20,15,221.2,1
14882.0,27,4,107.4,1
14883.0,19,51,682.24,1
14885.0,132,2,40.8,1
14886.0,253,17,325.0,2
14888.0,207,19,328.7,2
14889.0,336,10,135.9,2
14890.0,254,7,125.65,2
14891.0,148,28,468.1,1
14893.0,10,62,1044.63,1
14894.0,85,18,351.8,1
14895.0,8,376,6659.29,4
14896.0,205,41,418.8200000000001,2
14897.0,8,32,632.08,1
14898.0,23,97,783.16,1
14901.0,11,83,927.01,1
14902.0,21,22,281.11,1
14903.0,21,327,2320.58,4
14904.0,2,47,495.92,1
14905.0,154,11,165.5,1
14907.0,3,140,2584.26,4
14908.0,74,5,95.7,1
14910.0,3,30,350.06,1
14911.0,1,4348,69505.55,5
14912.0,17,15,278.77,1
14913.0,36,70,903.32,1
14915.0,91,9,158.98000000000002,1
14916.0,71,69,1064.37,1
14918.0,116,25,500.39,1
14920.0,213,46,780.25,2
14921.0,30,74,1205.73,1
14923.0,51,36,582.8,1
14924.0,246,7,120.65,2
14929.0,32,10,172.88,1
14930.0,109,92,1503.61,1
14931.0,5,32,567.6800000000001,1
14932.0,366,7,140.43,2
14934.0,73,67,1138.29,1
14936.0,9,265,4790.1,4
14937.0,57,16,354.19000000000005,1
14944.0,30,109,2296.58,1
14946.0,14,3,100.9,1
14947.0,72,12,225.9,1
14948.0,23,57,927.11,1
14950.0,19,11,193.7,1
14951.0,79,18,259.52,1
14952.0,60,69,1276.22,1
14953.0,25,49,202.59,1
14954.0,12,69,186.2,1
14957.0,253,12,58.49,2
14958.0,147,29,213.88,1
14959.0,59,58,607.04,1
14960.0,8,23,120.62,1
14961.0,11,274,4927.16,4
14962.0,271,1,14.85,2
14963.0,10,173,983.63,1
14964.0,247,10,81.75,2
14965.0,96,78,461.64,1
14966.0,15,35,167.9,1
14967.0,50,2,30.0,1
14968.0,30,36,139.09,1
14970.0,68,9,102.31,1
14971.0,35,137,808.7,1
14972.0,128,13,53.47,1
14973.0,107,23,384.28,1
14974.0,37,16,79.99000000000001,1
14975.0,57,4,38.65,1
14976.0,57,62,575.0600000000001,1
14978.0,72,157,1079.27,1
14981.0,246,8,102.12,2
14984.0,19,28,89.57000000000001,1
14985.0,198,81,263.34,2
14988.0,212,37,260.29,2
14995.0,39,57,203.43,1
14997.0,46,9,147.92000000000002,1
14998.0,170,70,341.87,2
15000.0,48,74,443.42,1
15002.0,116,107,1308.45,1
15004.0,147,134,784.0,1
15005.0,16,1094,5502.08,8
15006.0,51,128,434.98,1
15007.0,159,11,146.96,2
15009.0,12,171,1114.28,1
15010.0,36,17,263.19,1
15012.0,54,116,343.19,1
15014.0,43,32,175.17,1
15016.0,173,14,100.24,2
15017.0,34,19,115.63,1
15018.0,39,21,275.36,1
15019.0,267,64,225.86,2
15021.0,9,422,1480.03,4
15022.0,12,115,737.67,1
15023.0,3,449,4429.34,4
15024.0,10,131,1296.08,1
15025.0,33,65,342.06,1
15026.0,80,57,343.75,1
15027.0,31,25,455.5,1
15028.0,8,40,352.94,1
15030.0,268,1,20.4,2
15031.0,4,100,468.34,1
15032.0,256,27,315.25,2
15033.0,5,486,2174.48,4
15034.0,16,341,2729.66,4
15035.0,90,25,227.29,1
15036.0,72,112,341.11,1
15038.0,43,101,366.14,1
15039.0,10,1206,10649.42,8
15041.0,170,64,151.48,2
15042.0,199,3,46.68,2
15044.0,19,317,4549.1,4
15045.0,152,4,60.06,1
15046.0,9,146,1750.18,1
15047.0,270,21,329.7,2
15048.0,65,86,277.82,1
15049.0,274,1,1.7,2
15050.0,25,56,767.77,1
15051.0,23,132,1092.53,1
15052.0,319,27,127.83,2
15053.0,5,60,519.59,1
15054.0,12,112,277.95,1
15057.0,275,4,113.4,2
15058.0,25,238,1545.89,1
15059.0,41,218,1045.97,1
15060.0,8,113,268.75,1
15061.0,20,56,952.92,1
15062.0,71,50,834.38,1
15063.0,213,1,30.6,2
15065.0,38,122,2038.66,1
15066.0,32,37,483.29,1
15067.0,78,69,1175.2,1
15068.0,46,96,453.45,1
15069.0,179,54,825.48,2
15071.0,94,15,274.22,1
15073.0,10,65,614.45,1
15074.0,105,41,735.67,1
15075.0,78,18,347.62,1
15076.0,173,43,720.9,2
15078.0,7,369,6942.34,4
15079.0,213,44,608.61,2
15081.0,22,27,371.2000000000001,1
15083.0,257,3,62.7,2
15087.0,282,13,220.06,2
15088.0,21,46,781.97,1
15089.0,10,126,1867.01,1
15090.0,308,17,263.12,2
15091.0,54,30,442.96,1
15092.0,215,16,279.61,2
15093.0,18,56,672.7,1
15095.0,104,32,672.0400000000001,1
15096.0,43,9,160.09,1
15097.0,4,23,215.08,1
15099.0,84,18,238.7,1
15101.0,9,5,71.95,1
15103.0,31,32,573.46,1
15104.0,197,44,571.49,2
15105.0,18,90,1489.59,1
15106.0,18,87,1195.85,1
15107.0,330,8,104.1,2
15108.0,142,44,792.0500000000001,1
15109.0,241,22,318.7,2
15110.0,24,24,381.6,1
15111.0,29,69,1220.88,1
15113.0,10,45,548.07,1
15114.0,30,189,2559.56,4
15115.0,18,18,238.81,1
15116.0,18,34,636.32,1
15117.0,15,74,1145.08,1
15119.0,246,10,162.8,2
15120.0,130,16,189.8,1
15121.0,50,25,399.07,1
15122.0,85,68,1019.63,1
15123.0,7,88,1563.03,1
15124.0,23,11,126.5,1
15125.0,113,26,365.12,1
15127.0,66,13,260.13,1
15128.0,60,96,1234.48,1
15129.0,50,57,1124.57,1
15130.0,170,22,330.11,2
15132.0,18,49,791.69,1
15133.0,128,16,288.26,1
15134.0,15,64,1065.25,1
15135.0,233,10,127.15,2
15136.0,3,67,1185.25,1
15139.0,240,12,169.84,2
15140.0,52,59,1213.84,1
15142.0,46,20,327.02,1
15143.0,226,13,239.55,2
15144.0,8,135,2630.76,4
15145.0,4,53,814.73,1
15146.0,165,90,1151.02,1
15147.0,219,23,367.15,2
15148.0,11,20,301.29,1
15149.0,134,11,200.55,1
15150.0,17,302,4592.1900000000005,4
15152.0,10,227,3606.48,4
15153.0,31,18,251.82,1
15154.0,74,67,153.28,1
15156.0,1,48,714.99,1
15157.0,4,104,1305.91,1
15158.0,45,3,69.36,1
15159.0,2,508,8955.31,4
15160.0,357,3,51.96000000000001,2
15163.0,18,26,209.47,1
15164.0,69,95,759.08,1
15165.0,373,20,362.7000000000001,2
15167.0,321,37,134.4,2
15168.0,26,4,58.86,1
15172.0,9,97,1385.88,1
15174.0,323,10,120.63,2
15175.0,72,21,212.5,1
15178.0,260,3,40.5,2
15179.0,18,68,1101.14,1
15180.0,367,6,87.5,2
15181.0,175,8,45.4,2
15182.0,154,28,605.85,1
15184.0,29,55,283.45,1
15185.0,70,14,139.92,1
15186.0,14,16,349.85,1
15187.0,2,52,969.2,1
15189.0,4,86,1269.53,1
15192.0,120,36,539.4,1
15193.0,61,9,195.35,1
15194.0,3,245,3884.01,4
15197.0,9,30,408.34,1
15198.0,92,10,193.64,1
15199.0,236,3,81.75,2
15201.0,79,84,999.11,1
15203.0,26,137,1757.4,1
15204.0,357,3,51.3,2
15205.0,85,31,420.84,1
15206.0,146,3,53.10000000000001,1
15208.0,1,27,440.07,1
15210.0,225,16,211.2,2
15211.0,60,41,670.9100000000001,1
15212.0,239,5,59.1,2
15213.0,319,25,325.05,2
15214.0,2,101,1497.14,1
15215.0,45,28,481.09,1
15216.0,88,1,33.0,1
15218.0,11,95,1445.1,1
15219.0,176,1,31.6,2
15220.0,52,107,1495.41,1
15221.0,370,1,-5.9,2
15223.0,226,18,186.6,2
15224.0,358,11,148.88,2
15225.0,234,19,344.70000000000005,2
15226.0,311,7,128.91,2
15227.0,37,44,851.22,1
15228.0,66,95,1963.84,1
15230.0,241,21,310.8,2
15232.0,113,22,358.06,1
15234.0,277,13,187.88,2
15235.0,218,130,2015.51,2
15236.0,299,14,231.05,2
15237.0,2,90,1252.38,1
15238.0,29,46,648.38,1
15239.0,10,50,733.42,1
15240.0,45,64,1094.7,1
15241.0,67,95,1297.09,1
15243.0,74,22,316.68,1
15244.0,65,30,494.37,1
15245.0,134,67,1261.26,1
15246.0,238,30,458.1,2
15247.0,122,2,45.2,1
15249.0,32,328,5644.16,4
15251.0,81,4,-35.99,1
15252.0,36,44,740.78,1
15253.0,16,52,844.39,1
15254.0,127,16,253.32,1
15255.0,67,42,639.95,1
15256.0,149,6,98.45,1
15257.0,283,2,40.2,2
15258.0,169,23,386.76,2
15260.0,100,63,1307.0800000000002,1
15261.0,135,19,254.82,1
15262.0,324,9,161.95000000000002,2
15263.0,107,11,139.51,1
15264.0,64,23,393.74,1
15265.0,151,58,995.4,1
15266.0,338,3,47.7,2
15270.0,108,23,423.0100000000001,1
15271.0,7,245,2100.09,4
15272.0,57,50,502.2600000000001,1
15274.0,4,46,681.77,1
15275.0,31,33,467.34,1
15276.0,66,45,95.38,1
15277.0,47,8,117.78,1
15279.0,355,18,227.35,2
15280.0,172,15,87.61999999999999,2
15281.0,59,119,1823.33,1
15287.0,22,18,251.84,1
15288.0,43,56,680.17,1
15289.0,29,54,684.78,1
15290.0,5,102,2202.07,1
15291.0,26,52,938.66,1
15292.0,201,19,111.69,2
15296.0,44,168,2759.57,4
15297.0,10,40,618.0400000000001,1
15298.0,2,156,2598.82,4
15299.0,240,2,-6.01,2
15300.0,64,26,454.44,1
15301.0,51,196,2982.75,4
15303.0,290,25,444.42,2
15304.0,61,15,188.90000000000003,1
15306.0,64,48,854.02,1
15307.0,96,7,119.2,1
15308.0,271,16,210.05,2
15311.0,1,1914,10502.4,8
15312.0,75,45,752.5,1
15314.0,199,23,314.05,2
15315.0,64,32,475.22,1
15318.0,4,29,237.5,1
15319.0,284,13,145.0,2
15320.0,44,34,189.03,1
15321.0,49,79,1557.36,1
15322.0,64,43,506.79,1
15325.0,104,48,161.74,1
15326.0,334,29,311.71,2
15327.0,53,7,125.1,1
15329.0,35,53,799.5,1
15330.0,32,2,29.76,1
15332.0,370,11,233.1,2
15333.0,208,10,184.9,2
15334.0,157,97,340.87,1
15335.0,54,34,161.72,1
15339.0,66,83,524.96,1
15342.0,116,25,376.81,1
15343.0,87,11,153.70000000000002,1
15344.0,32,15,176.13,1
15345.0,35,15,224.49,1
15346.0,333,17,252.42,2
15347.0,366,4,81.60000000000001,2
15348.0,72,9,158.04,1
15349.0,158,63,357.46,1
15350.0,373,5,115.65,2
15351.0,12,203,1471.58,1
15353.0,255,53,497.87,2
15355.0,29,11,189.3,1
15356.0,31,495,2680.48,4
15358.0,5,519,7112.11,4
15360.0,40,8,192.58,1
15361.0,362,4,100.2,2
15363.0,373,14,270.5,2
15364.0,96,24,412.07,1
15365.0,26,120,1425.24,1
15366.0,75,39,529.94,1
15367.0,57,82,1417.1,1
15370.0,71,76,1302.3,1
15373.0,8,96,1089.51,1
15374.0,129,1,25.200000000000003,1
15376.0,40,108,1081.01,1
15379.0,169,169,2843.79,4
15380.0,9,14,200.64,1
15381.0,268,4,103.5,2
15382.0,15,260,4338.92,4
15384.0,170,39,506.66,2
15385.0,40,10,142.46,1
15386.0,186,30,370.74,2
15388.0,270,10,140.54,2
15392.0,5,71,1030.33,1
15393.0,16,11,191.3,1
15394.0,10,67,1457.69,1
15395.0,326,5,74.55,2
15396.0,113,11,153.28,1
15397.0,290,6,94.0,2
15398.0,16,71,1277.73,1
15399.0,1,47,719.0500000000001,1
15400.0,128,3,50.2,1
15402.0,149,34,396.81,1
15405.0,189,3,25.94,2
15406.0,22,43,325.84000000000003,1
15407.0,34,133,585.24,1
15408.0,264,24,121.98,2
15410.0,84,93,1829.41,1
15411.0,26,78,960.2,1
15412.0,171,7,49.79,2
15414.0,10,30,513.69,1
15415.0,313,42,465.09,2
15416.0,65,160,2742.6800000000003,4
15417.0,85,28,508.8,1
15419.0,25,6,84.74,1
15421.0,59,49,856.94,1
15422.0,323,6,97.7,7
15423.0,38,1,7.5,1
15424.0,254,14,259.14,7
15426.0,19,263,1007.22,1
15427.0,33,280,1254.35,1
15428.0,15,5,75.06,1
15429.0,27,77,321.68,1
15432.0,23,10,171.19000000000003,1
15433.0,79,49,463.3,1
15434.0,8,53,802.36,1
15435.0,22,25,109.94,1
15436.0,12,276,911.15,1
15437.0,262,43,183.71,7
15438.0,131,23,137.13,1
15440.0,55,59,307.18,1
15443.0,2,336,2626.88,4
15444.0,9,201,1253.81,1
15445.0,264,3,68.1,7
15447.0,331,8,129.67000000000002,7
15448.0,313,24,405.04,7
15449.0,26,59,899.96,1
15450.0,30,28,388.94,1
15452.0,30,53,492.83,1
15453.0,2,260,1160.12,1
15454.0,362,24,157.2,7
15456.0,283,54,356.17,7
15457.0,262,57,217.17,7
15458.0,25,5,103.32,1
15460.0,354,51,167.16,7
15462.0,94,9,144.6,1
15463.0,29,6,119.3,1
15464.0,338,133,713.25,7
15465.0,20,34,565.39,1
15466.0,85,56,324.58,1
15467.0,9,51,440.13,1
15468.0,43,21,375.01,1
15469.0,50,17,277.95,1
15471.0,2,70,356.13,1
15472.0,113,72,335.16,1
15475.0,77,28,406.31,1
15478.0,40,25,394.11,1
15480.0,116,36,539.65,1
15482.0,26,8,216.16000000000005,1
15483.0,161,80,192.76,1
15484.0,1,146,1798.0,1
15485.0,30,53,778.26,1
15489.0,23,43,606.14,1
15491.0,95,112,1825.55,1
15492.0,28,28,465.14,1
15493.0,33,227,1216.86,1
15494.0,21,104,930.28,1
15497.0,18,4,87.5,1
15498.0,3,392,6506.22,4
15500.0,8,53,837.13,1
15502.0,16,158,2443.48,4
15503.0,363,64,122.59,7
15504.0,81,13,52.83,1
15505.0,53,53,731.98,1
15506.0,23,150,738.21,1
15507.0,172,36,296.76,7
15508.0,189,81,726.13,7
15511.0,12,129,530.93,1
15512.0,156,7,121.0,1
15513.0,31,179,3085.3700000000003,4
15514.0,12,168,1628.33,1
15516.0,45,14,53.93,1
15517.0,233,25,246.72,7
15518.0,64,202,1670.32,1
15520.0,2,17,320.70000000000005,1
15521.0,37,167,1703.16,1
15522.0,33,54,326.65,1
15523.0,84,7,88.51,1
15525.0,2,145,562.52,1
15526.0,33,2,9.14,1
15527.0,19,132,1105.18,1
15528.0,254,22,112.87,7
15529.0,23,646,3503.88,4
15530.0,22,88,1018.42,1
15531.0,8,198,1596.7,1
15532.0,25,220,1067.34,1
15533.0,19,70,490.57,1
15535.0,173,50,251.8,7
15537.0,163,22,86.02,1
15539.0,7,39,417.26,1
15540.0,11,14,185.22,1
15541.0,114,29,85.13000000000001,1
15543.0,288,27,117.91,7
15544.0,9,258,3475.01,4
15545.0,54,73,229.37,1
15547.0,7,639,3768.83,4
15549.0,77,99,1143.55,1
15550.0,4,54,434.78,1
15551.0,37,19,230.31,1
15552.0,217,17,90.12,7
15553.0,60,51,382.63,1
15554.0,278,9,130.4,7
15555.0,12,876,3871.72,4
15556.0,24,28,201.37,1
15557.0,29,14,236.66000000000005,1
15561.0,12,22,264.39,1
15563.0,9,98,966.58,1
15565.0,50,5,123.66,1
15567.0,19,3,59.7,1
15568.0,3,51,624.79,1
15569.0,132,19,59.16,1
15570.0,7,260,3061.33,4
15571.0,12,49,326.0,1
15572.0,5,187,1559.03,1
15573.0,32,86,414.3,1
15574.0,178,139,438.65,7
15576.0,38,33,441.33,1
15577.0,151,34,209.53,1
15578.0,162,11,79.55,1
15579.0,69,37,209.85,1
15581.0,131,135,553.53,1
15582.0,25,43,663.01,1
15584.0,24,114,564.96,1
15585.0,177,29,399.8,7
15587.0,50,2,61.2,1
15589.0,256,25,413.73,7
15592.0,47,22,314.66,1
15593.0,71,3,45.0,1
15594.0,16,95,1604.65,1
15596.0,101,66,1006.29,1
15597.0,30,23,315.72,1
15598.0,35,15,218.68,1
15599.0,27,47,653.69,1
15601.0,11,345,4996.07,4
15602.0,8,25,390.15,1
15604.0,52,17,216.39,1
15605.0,36,52,894.13,1
15606.0,61,44,866.23,1
15607.0,337,12,87.76,7
15608.0,60,48,800.16,1
15609.0,183,15,257.28000000000003,7
15610.0,52,6,112.46,1
15611.0,10,24,473.23,1
15612.0,36,4,90.9,1
15615.0,10,334,5589.07,4
15618.0,33,47,710.131,1
15620.0,50,84,1179.17,1
15621.0,4,7,61.85,1
15622.0,3,159,2663.11,4
15623.0,141,15,229.43,1
15624.0,117,29,511.50000000000006,1
15625.0,100,56,973.92,1
15626.0,75,43,562.5600000000001,1
15628.0,5,145,2540.14,4
15630.0,45,51,827.8,1
15632.0,16,138,1932.25,1
15634.0,17,14,227.65,1
15636.0,90,18,363.46,1
15637.0,53,15,223.36,1
15639.0,134,17,178.02,1
15640.0,4,389,6683.13,4
15641.0,105,107,1567.12,1
15643.0,179,22,269.85,7
15644.0,166,228,732.09,1
15645.0,19,47,434.11,1
15646.0,158,29,364.5700000000001,1
15648.0,204,20,411.35,7
15651.0,37,27,384.66,1
15652.0,91,16,243.29,1
15653.0,116,4,48.0,1
15654.0,9,11,257.01,1
15655.0,233,30,451.67,7
15656.0,45,35,569.4,1
15657.0,23,1,30.0,1
15658.0,190,33,561.1500000000001,7
15659.0,44,4,77.85,1
15660.0,25,80,1239.19,1
15661.0,317,3,19.8,7
15663.0,106,8,124.1,1
15664.0,51,15,202.51,1
15665.0,168,101,1816.05,1
15667.0,40,9,136.56,1
15669.0,40,28,390.75,1
15670.0,297,11,157.15,7
15671.0,26,57,1001.31,1
15673.0,88,120,1925.9,1
15674.0,73,103,1576.56,1
15675.0,81,13,216.16000000000005,1
15676.0,9,180,2584.65,4
15677.0,49,28,496.78,1
15678.0,53,8,165.5,1
15679.0,24,102,690.98,1
15680.0,9,69,1108.39,1
15681.0,25,43,894.46,1
15683.0,117,9,152.95,1
15687.0,9,132,2263.38,1
15689.0,120,6,118.2,1
15690.0,4,15,154.68,1
15692.0,28,12,191.04,1
15694.0,8,26,481.0,1
15695.0,267,20,357.81,7
15696.0,33,148,2184.16,1
15699.0,18,13,201.0,1
15700.0,172,81,539.18,7
15701.0,2,204,1175.66,1
15703.0,265,4,104.4,7
15704.0,140,84,1087.11,1
15705.0,201,1,19.5,7
15706.0,65,40,654.8100000000001,1
15707.0,35,192,748.76,1
15708.0,41,231,2374.35,4
15709.0,284,4,69.65,7
15712.0,9,43,743.3000000000001,1
15713.0,143,13,213.5,1
15714.0,12,28,212.93,1
15716.0,146,111,824.64,1
15717.0,234,7,150.3,7
15719.0,33,895,4590.97,4
15720.0,24,118,423.03,1
15721.0,12,81,388.1,1
15722.0,36,47,753.36,1
15723.0,365,36,137.0,7
15724.0,201,12,212.3,7
15725.0,15,31,382.25,1
15727.0,17,264,3655.41,4
15728.0,49,1,-9.3,1
15729.0,213,5,85.0,7
15730.0,66,64,931.41,1
15732.0,212,11,202.2,7
15733.0,283,7,112.4,7
15734.0,115,13,222.6,1
15737.0,23,63,874.34,1
15738.0,19,120,1942.48,1
15739.0,66,3,77.6,1
15740.0,49,8,126.8,1
15743.0,16,68,565.76,1
15744.0,78,1,6.959999999999999,1
15745.0,9,54,806.19,1
15746.0,134,27,182.96,1
15747.0,13,82,631.09,1
15748.0,40,19,134.41,1
15750.0,3,274,2156.9,4
15752.0,40,402,2535.62,4
15754.0,51,29,455.67,1
15755.0,1,128,2031.12,1
15756.0,61,183,454.41,1
15757.0,66,42,672.88,1
15758.0,25,9,205.25,1
15759.0,297,4,77.24000000000001,7
15762.0,65,31,482.95,1
15763.0,32,38,602.87,1
15764.0,81,164,2477.77,4
15766.0,64,6,90.06,1
15768.0,116,23,331.03,1
15773.0,6,8,128.8,1
15774.0,69,20,189.75,1
15775.0,245,6,87.9,7
15776.0,133,13,164.13,1
15777.0,241,11,162.66000000000005,7
15780.0,184,24,402.08,7
15781.0,25,16,243.01,1
15782.0,10,10,257.52,1
15783.0,11,10,165.62,1
15785.0,30,63,837.1,1
15786.0,44,243,3815.3,4
15787.0,26,188,752.56,1
15789.0,358,22,297.66,7
15790.0,10,28,143.43,1
15791.0,44,61,1093.02,1
15795.0,150,35,495.52,1
15796.0,1,111,1909.26,1
15799.0,76,86,675.44,1
15800.0,107,109,588.69,1
15801.0,46,63,946.44,1
15803.0,51,4,75.9,1
15804.0,1,233,3320.4,4
15805.0,23,266,4282.900000000001,4
15806.0,46,24,371.22,1
15807.0,50,43,718.9,1
15808.0,306,148,1928.82,7
15809.0,36,26,287.28000000000003,1
15810.0,79,101,1179.95,1
15811.0,17,123,1892.13,1
15812.0,107,24,220.78,1
15813.0,208,25,389.26,7
15814.0,17,48,765.85,1
15815.0,64,11,155.28000000000003,1
15819.0,49,115,1728.57,1
15820.0,320,16,116.98,7
15821.0,44,52,396.86,1
15822.0,3,23,426.12,1
15823.0,337,2,-30.0,7
15825.0,172,16,159.84,7
15826.0,51,53,1002.9,1
15827.0,73,100,1393.78,1
15829.0,99,41,517.82,1
15830.0,29,34,451.0,1
15831.0,58,50,344.62,1
15832.0,254,53,821.49,7
15834.0,70,241,1477.53,1
15835.0,44,46,802.09,1
15836.0,50,4,49.97,1
15837.0,65,18,300.23,1
15838.0,25,1,17.28,1
15839.0,25,62,949.91,1
15840.0,59,25,307.9,1
15841.0,64,36,468.56,1
15843.0,304,5,80.7,7
15844.0,46,10,108.84,1
15845.0,18,104,2193.25,1
15847.0,38,18,278.04,1
15850.0,19,90,202.97,1
15852.0,197,18,52.21,7
15853.0,52,30,110.8,1
15854.0,4,117,981.18,1
15855.0,137,79,672.64,1
15856.0,4,487,5318.64,4
15857.0,19,12,174.6,1
15858.0,16,169,972.88,1
15860.0,41,126,754.76,1
15861.0,12,524,2751.17,4
15862.0,8,133,616.73,1
15863.0,26,15,42.44,1
15864.0,67,8,86.45,1
15865.0,41,21,311.38,1
15866.0,101,39,161.49,1
15867.0,5,371,2251.2,4
15869.0,277,14,119.4,7
15870.0,33,72,334.69,1
15872.0,15,104,268.2,1
15874.0,63,85,785.69,1
15877.0,2,121,376.18,1
15880.0,369,94,292.18,7
15881.0,312,22,107.29,7
15882.0,199,16,182.4,7
15883.0,2,46,348.28000000000003,1
15885.0,93,13,258.55,1
15886.0,60,9,104.5,1
15888.0,80,13,64.77,1
15889.0,157,79,333.67,1
15891.0,227,53,394.32,7
15894.0,253,35,176.05,7
15895.0,150,9,21.85,1
15897.0,194,20,90.53,7
15898.0,1,67,541.81,1
15899.0,369,3,43.5,7
15900.0,24,47,337.28000000000003,1
15901.0,17,103,272.76,1
15903.0,26,38,492.42,1
15904.0,8,27,128.23,1
15906.0,20,135,1120.59,1
15907.0,4,212,757.32,1
15909.0,174,5,69.54,7
15910.0,1,259,1154.23,1
15912.0,178,18,254.67,7
15916.0,16,134,1009.38,1
15917.0,248,9,60.55,7
15918.0,191,40,334.23,7
15919.0,20,119,483.74,1
15920.0,154,59,158.55,1
15921.0,173,19,151.06,7
15922.0,372,7,161.70000000000002,7
15923.0,373,17,78.3,7
15925.0,194,11,168.9,7
15930.0,67,19,393.63,1
15932.0,4,87,1138.13,1
15933.0,21,69,990.05,1
15935.0,239,10,91.04,7
15937.0,64,7,145.35000000000002,1
15938.0,112,14,237.58,1
15939.0,90,27,440.49,1
15940.0,311,1,-4.0,7
15942.0,134,9,178.14,1
15944.0,277,4,68.9,7
15945.0,365,1,13.6,7
15947.0,83,7,160.64,1
15948.0,8,59,931.84,1
15949.0,17,18,349.6,1
15950.0,2,82,1216.06,1
15951.0,9,35,583.27,1
15952.0,34,76,670.04,1
15953.0,15,83,853.02,1
15955.0,24,148,2700.26,4
15957.0,32,39,348.64,1
15958.0,74,4,44.4,1
15963.0,20,25,394.76,1
15965.0,17,105,693.0,1
15967.0,23,75,352.28,1
15969.0,3,11,272.7,1
15970.0,304,7,114.9,7
15971.0,67,9,148.25,1
15973.0,367,2,34.4,7
15974.0,39,152,2483.85,4
15975.0,84,24,371.01,1
15976.0,165,90,375.78,7
15977.0,17,48,579.32,1
15978.0,77,40,732.34,1
15980.0,89,14,309.6,1
15981.0,25,64,1289.28,1
15983.0,22,100,963.91,1
15984.0,3,241,1602.24,1
15985.0,123,23,452.18,1
15986.0,30,11,126.12,1
15987.0,12,115,506.44,1
15988.0,19,22,112.13,1
15990.0,44,43,514.81,1
15992.0,4,2,27.04,1
15993.0,9,511,2228.93,4
15994.0,55,27,244.85,1
15996.0,88,109,792.23,1
15998.0,37,457,2458.31,4
16003.0,30,90,1404.77,1
16005.0,12,188,470.06,1
16006.0,211,8,101.4,7
16007.0,48,373,1592.62,4
16008.0,24,31,428.26,1
16009.0,44,65,563.2,1
16010.0,246,78,354.05,7
16011.0,8,196,2829.58,4
16012.0,35,79,711.32,1
16013.0,8,45,798.9,1
16014.0,36,133,545.33,1
16015.0,4,177,552.0,1
16016.0,3,210,1246.56,1
16017.0,47,30,172.03,1
16018.0,39,22,237.54,1
16019.0,2,130,1946.33,1
16020.0,17,43,707.01,1
16022.0,260,64,489.78,7
16023.0,46,90,548.86,1
16024.0,12,60,224.39,1
16025.0,30,27,423.16,1
16026.0,43,32,236.09,1
16027.0,137,4,64.75,1
16029.0,81,3,91.8,1
16030.0,310,27,312.85,7
16031.0,92,89,434.05,1
16033.0,6,1013,6563.32,8
16034.0,196,20,335.7,7
16036.0,87,51,607.69,1
16037.0,270,35,629.52,7
16038.0,8,25,424.48,1
16040.0,65,47,891.5,1
16042.0,22,65,1095.27,1
16043.0,38,30,527.94,1
16045.0,120,70,1049.4,1
16048.0,373,4,54.84,7
16049.0,40,290,973.99,1
16050.0,174,5,77.47999999999999,7
16052.0,54,30,262.98,1
16053.0,33,70,1075.45,1
16054.0,145,55,608.56,1
16055.0,221,5,78.0,7
16056.0,45,57,485.85,1
16057.0,4,111,1875.97,1
16059.0,66,164,1303.51,1
16062.0,10,54,571.52,1
16063.0,260,23,335.32,7
16065.0,365,71,317.84,7
16066.0,17,76,761.29,1
16070.0,22,28,419.79,1
16071.0,45,19,299.29,1
16072.0,288,6,93.6,7
16076.0,3,107,1488.16,1
16079.0,17,7,98.34,1
16080.0,82,8,135.0,1
16081.0,56,203,2241.21,4
16083.0,101,17,327.98,1
16084.0,299,34,351.68,7
16085.0,23,156,852.4,1
16086.0,59,25,487.5,1
16091.0,155,18,315.06,7
16092.0,115,49,744.06,1
16093.0,107,1,17.0,1
16094.0,12,53,793.23,1
16096.0,264,7,85.62,7
16097.0,240,6,110.4,7
16098.0,88,45,668.67,1
16099.0,50,36,607.1,1
16101.0,9,80,1229.46,1
16102.0,42,42,875.74,1
16103.0,80,21,395.3,1
16104.0,62,26,239.41,1
16105.0,249,11,165.6,7
16106.0,66,6,108.38,1
16107.0,29,10,195.3,1
16108.0,85,46,811.58,1
16109.0,219,10,147.12,7
16110.0,45,334,1232.15,4
16112.0,143,12,100.7,1
16113.0,183,27,110.15,7
16114.0,171,8,135.75000000000003,7
16115.0,10,268,1512.38,4
16116.0,212,27,446.98,7
16117.0,190,28,195.31,7
16119.0,8,14,317.16,1
16120.0,59,16,213.1,1
16121.0,57,200,817.51,1
16122.0,73,23,342.18,1
16123.0,52,13,215.28,1
16124.0,316,9,102.4,7
16125.0,367,11,228.45,7
16126.0,29,34,933.43,1
16127.0,39,39,609.45,1
16128.0,18,81,1498.27,1
16131.0,52,30,555.3199999999999,1
16133.0,4,222,2907.05,4
16134.0,22,37,571.89,1
16135.0,263,18,313.7,7
16136.0,60,32,535.94,1
16139.0,19,29,546.3100000000001,1
16140.0,53,31,456.93,1
16141.0,88,22,430.7000000000001,1
16142.0,250,28,356.04,7
16143.0,3,111,1893.17,1
16145.0,9,205,2957.64,4
16146.0,204,25,446.73,7
16147.0,134,15,243.08,1
16149.0,5,16,251.24,1
16150.0,39,122,1654.97,1
